1.4729526132,formation,man_6,6,0,48.7809549004,woman_80,80,1,23.3968341530
1.5110283584,formation,man_12,12,0,37.3053425537,woman_62,62,1,28.2580851163
1.5147313502,formation,man_29,29,0,18.6718049139,woman_96,96,1,31.5800479362
1.5748686762,formation,man_15,15,0,45.6224758514,woman_57,57,1,53.4090167661
1.6207711316,formation,man_33,33,0,50.2856611725,woman_92,92,1,33.3434265949
1.6795296822,dissolution,man_6,6,0,48.9875319694,woman_80,80,1,23.6034112220
1.6795296822,(relationshipended),man_6,6,0,48.9875319694,woman_80,80,1,23.6034112220,formationtime,1.4729526132,relationage,0.2065770690
1.6946747307,dissolution,man_16,16,0,53.3233887595,woman_87,87,1,22.5231215862
1.6946747307,(relationshipended),man_16,16,0,53.3233887595,woman_87,87,1,22.5231215862,formationtime,1.2407424360,relationage,0.4539322947
1.7135803051,formation,man_24,24,0,64.1541204317,woman_93,93,1,63.9078645495
1.7462253892,formation,man_19,19,0,21.7391318150,woman_96,96,1,31.8115419751
1.7763830397,formation,man_12,12,0,37.5706972350,woman_58,58,1,17.6080320665
1.7970161889,dissolution,man_49,49,0,50.7554811158,woman_96,96,1,31.8623327749
1.7970161889,(relationshipended),man_49,49,0,50.7554811158,woman_96,96,1,31.8623327749,formationtime,1.0223389591,relationage,0.7746772299
1.7989288787,dissolution,man_50,50,0,44.3951195614,woman_72,72,1,27.6497234188
1.7989288787,(relationshipended),man_50,50,0,44.3951195614,woman_72,72,1,27.6497234188,formationtime,0.6129025034,relationage,1.1860263753
1.8094324657,debut,woman_79,79,1,15.0000000000,(none),-1,-1,-1.0000000000
1.8207059299,debut,man_32,32,0,15.0000000000,(none),-1,-1,-1.0000000000
1.8914696758,formation,man_33,33,0,50.5563597167,woman_74,74,1,33.4478797950
1.9104650145,dissolution,man_12,12,0,37.7047792098,woman_58,58,1,17.7421140414
1.9104650145,(relationshipended),man_12,12,0,37.7047792098,woman_58,58,1,17.7421140414,formationtime,1.7763830397,relationage,0.1340819748
1.9160748465,dissolution,man_45,45,0,42.9101147115,woman_52,52,1,35.0601189235
1.9160748465,(relationshipended),man_45,45,0,42.9101147115,woman_52,52,1,35.0601189235,formationtime,0.2808163494,relationage,1.6352584971
1.9533916989,debut,man_25,25,0,15.0000000000,(none),-1,-1,-1.0000000000
1.9782933966,dissolution,man_15,15,0,46.0259005718,woman_57,57,1,53.8124414865
1.9782933966,(relationshipended),man_15,15,0,46.0259005718,woman_57,57,1,53.8124414865,formationtime,1.5748686762,relationage,0.4034247204
1.9929489396,formation,man_23,23,0,23.6845641137,woman_91,91,1,19.4880046513
2.0527248022,dissolution,man_29,29,0,19.2097983659,woman_96,96,1,32.1180413882
2.0527248022,(relationshipended),man_29,29,0,19.2097983659,woman_96,96,1,32.1180413882,formationtime,1.5147313502,relationage,0.5379934520
2.0530010493,dissolution,man_24,24,0,64.4935411760,woman_93,93,1,64.2472852938
2.0530010493,(relationshipended),man_24,24,0,64.4935411760,woman_93,93,1,64.2472852938,formationtime,1.7135803051,relationage,0.3394207442
2.0707276001,treatment,man_20,20,0,23.1650691219,(none),-1,-1,-1.0000000000
2.0708838915,formation,man_47,47,0,23.6277419305,woman_62,62,1,28.8179406494
2.0731779870,formation,man_41,41,0,30.0511936386,woman_79,79,1,15.2637455214
2.1138619981,formation,man_20,20,0,23.2082035199,woman_98,98,1,63.4260480669
2.1341014407,normalmortality,man_50,50,0,44.7302921234,(none),-1,-1,-1.0000000000
2.1341014407,(newperson),man_103,103,0,0.0000000000,(none),-1,-1,-1.0000000000
2.1405015629,formation,man_37,37,0,45.3751636254,woman_99,99,1,68.1130127608
2.1484647371,dissolution,man_23,23,0,23.8400799112,woman_91,91,1,19.6435204487
2.1484647371,(relationshipended),man_23,23,0,23.8400799112,woman_91,91,1,19.6435204487,formationtime,1.9929489396,relationage,0.1555157974
2.1495402691,formation,man_6,6,0,49.4575425563,woman_71,71,1,64.3888172676
2.1575803720,dissolution,man_6,6,0,49.4655826592,woman_71,71,1,64.3968573705
2.1575803720,(relationshipended),man_6,6,0,49.4655826592,woman_71,71,1,64.3968573705,formationtime,2.1495402691,relationage,0.0080401029
2.1713205370,formation,man_27,27,0,49.5925888291,woman_72,72,1,28.0221150770
2.2250225038,dissolution,man_44,44,0,60.5127974086,woman_52,52,1,35.3690665808
2.2250225038,(relationshipended),man_44,44,0,60.5127974086,woman_52,52,1,35.3690665808,formationtime,0.4172367590,relationage,1.8077857448
2.2423931564,dissolution,man_37,37,0,45.4770552189,woman_99,99,1,68.2149043543
2.2423931564,(relationshipended),man_37,37,0,45.4770552189,woman_99,99,1,68.2149043543,formationtime,2.1405015629,relationage,0.1018915935
2.2606315234,formation,man_9,9,0,51.8465401759,woman_58,58,1,18.0922805502
2.3010422048,formation,man_28,28,0,41.5117394654,woman_74,74,1,33.8574523240
2.3027570094,dissolution,man_41,41,0,30.2807726609,woman_79,79,1,15.4933245437
2.3027570094,(relationshipended),man_41,41,0,30.2807726609,woman_79,79,1,15.4933245437,formationtime,2.0731779870,relationage,0.2295790223
2.3221929641,dissolution,man_33,33,0,50.9870830050,woman_92,92,1,34.0448484274
2.3221929641,(relationshipended),man_33,33,0,50.9870830050,woman_92,92,1,34.0448484274,formationtime,1.6207711316,relationage,0.7014218326
2.3259461620,formation,man_9,9,0,51.9118548145,woman_81,81,1,20.6634582594
2.3940488152,formation,man_20,20,0,23.4883903370,woman_90,90,1,45.2550470608
2.4101798090,formation,man_16,16,0,54.0388938378,woman_80,80,1,24.3340613488
2.4119727364,formation,man_37,37,0,45.6466347989,woman_88,88,1,45.9029101642
2.4174274159,formation,man_46,46,0,21.3676405281,woman_64,64,1,64.6512071624
2.4236566954,formation,man_38,38,0,19.9904765955,woman_81,81,1,20.7611687928
2.4876183750,formation,man_41,41,0,30.4656340265,woman_85,85,1,51.2393005759
2.4995131412,dissolution,man_19,19,0,22.4924195670,woman_96,96,1,32.5648297272
2.4995131412,(relationshipended),man_19,19,0,22.4924195670,woman_96,96,1,32.5648297272,formationtime,1.7462253892,relationage,0.7532877520
2.5068735525,dissolution,man_9,9,0,52.0927822050,woman_81,81,1,20.8443856499
